Date,Open,High,Low,Close,Adj Close,Volume,Open-Google,Volume-Google,Open-IBM,Volume-IBM,Open-Shell Oil,Volume-Shell Oil,Open-General Motors,Volume-General Motors
1/13/2019,3658.868164,3674.76001,3544.927246,3552.953125,3552.953125,4681302465,NA,NA,NA,NA,NA,NA,NA,NA
1/14/2019,3557.311035,3727.836182,3552.285156,3706.052246,3706.052246,5651384489,1053.339966,1424500,120.510002,5228700,61.84,1012000,37.25,14361100
1/15/2019,3704.216309,3720.15332,3619.949219,3630.675293,3630.675293,5537192301,1058.01001,1875900,120.959999,3507500,62.240002,1089700,37.84,11999100
1/16/2019,3631.509766,3685.7771,3624.67334,3655.006836,3655.006836,5394457144,1090,1914000,121.580002,3841100,61.689999,1704300,37.48,17427400
1/17/2019,3651.871094,3680.135986,3621.960938,3678.563965,3678.563965,5464420383,1087.98999,1244800,120.559998,5029900,60.889999,1161100,37.5,13060500
1/18/2019,3677.990479,3682.52002,3637.080811,3657.839355,3657.839355,5002961726,1108.589966,2244600,123.269997,6008500,62.580002,1315700,38.450001,10494100
1/19/2019,3652.37793,3758.533447,3652.37793,3728.568359,3728.568359,5955691379,NA,NA,NA,NA,NA,NA,NA,NA
1/20/2019,3725.446045,3743.387939,3583.019531,3601.013672,3601.013672,5582489559,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2019,3600.372803,3608.84082,3558.537109,3576.032471,3576.032471,5004347059,NA,NA,NA,NA,NA,NA,NA,NA
1/22/2019,3575.081299,3620.746582,3539.721436,3604.577148,3604.577148,5313623556,1096,1981600,123.300003,10052400,61.400002,2482500,38.279999,12134400
1/23/2019,3605.557129,3623.067871,3565.313965,3585.123047,3585.123047,5433755648,1086.859985,1259700,131.369995,22063700,60.799999,1879600,38.200001,7752800
1/24/2019,3584.500244,3616.087402,3569.092773,3600.865479,3600.865479,5262869046,1082.51001,1455700,132.630005,6322900,60.209999,1614500,37.759998,7809100
1/25/2019,3607.390381,3612.927734,3575.597412,3599.765869,3599.765869,5265847538,1094.22998,1163000,132.869995,5707400,60.959999,1528300,38.650002,8842600
1/26/2019,3599.715332,3654.933105,3593.345947,3602.460449,3602.460449,5098183234,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2019,3604.687256,3612.671387,3567.24585,3583.96582,3583.96582,5570752966,NA,NA,NA,NA,NA,NA,NA,NA
1/28/2019,3584.283203,3586.750977,3439.23291,3470.450439,3470.450439,6908930483,1090.069946,1466700,133.100006,5357700,59.790001,1722000,38.23,11384400
1/29/2019,3468.870117,3476.06543,3400.819824,3448.116943,3448.116943,5897159492,1081.040039,985200,134.289993,5037100,60.16,2708900,38.310001,5745200
1/30/2019,3443.896973,3495.174805,3429.387939,3486.181641,3486.181641,5955112626,1077.359985,1472600,134,4500900,61.040001,3822200,38.5,11033000
1/31/2019,3485.40918,3504.804932,3447.915771,3457.792725,3457.792725,5831198270,1112.23999,2011600,134.449997,4884000,63.16,4564000,38.810001,11219300
2/1/2019,3460.547119,3501.954102,3431.591553,3487.945313,3487.945313,5422926707,1122.290039,1655800,134.970001,3806000,63.209999,4141700,38.91,8040300
2/2/2019,3484.625977,3523.287354,3467.574707,3521.060791,3521.060791,5071623600,NA,NA,NA,NA,NA,NA,NA,NA
2/3/2019,3516.139648,3521.388184,3447.924316,3464.013428,3464.013428,5043937583,NA,NA,NA,NA,NA,NA,NA,NA
2/4/2019,3467.21167,3476.223877,3442.586914,3459.154053,3459.154053,5332718886,1119.01001,3920400,134.020004,3966600,63.869999,2663300,38.650002,9960000
2/5/2019,3454.950928,3478.148193,3451.937012,3466.357422,3466.357422,5227549544,1129.630005,4114800,135.279999,5398900,64.82,2586500,39.080002,12158000
2/6/2019,3469.091797,3469.091797,3398.56543,3413.767822,3413.767822,5482196037,1149.27002,2412800,135.220001,4879700,64.68,1829000,40.169998,16883000
2/7/2019,3414.929443,3427.945557,3394.218506,3399.47168,3399.47168,5004962682,1111.819946,1914900,133.550003,4379400,64.910004,2517900,39.23,15800700
2/8/2019,3401.376465,3695.614014,3391.023682,3666.780273,3666.780273,7735623101,1094.880005,1088300,132.339996,3249800,64.339996,2458500,38.5,8111500
2/9/2019,3671.585938,3679.941406,3646.559326,3671.203613,3671.203613,6158833644,NA,NA,NA,NA,NA,NA,NA,NA
2/10/2019,3673.201416,3695.036133,3640.97998,3690.188232,3690.188232,6282256902,NA,NA,NA,NA,NA,NA,NA,NA
2/11/2019,3695.613037,3695.613037,3642.287842,3648.430664,3648.430664,6277056433,1103.75,924900,134.289993,3095100,64,1433800,38.310001,9364900
2/12/2019,3642.751953,3668.586914,3618.556885,3653.528564,3653.528564,6480384531,1111.01001,1751800,135.149994,3317200,64.900002,2364200,38.799999,9725800
2/13/2019,3653.604004,3669.746582,3617.246338,3632.070557,3632.070557,6438903822,1133.040039,1402100,136.919998,4253000,65.059998,2021300,39.279999,6735900
2/14/2019,3631.170166,3646.256592,3607.697754,3616.880859,3616.880859,6271044417,1125,1055300,137.169998,2789400,63.669998,2895600,38.810001,7050500
2/15/2019,3617.368408,3647.795166,3608.206543,3620.810791,3620.810791,6091952230,1139.300049,1391300,137.580002,3844100,63.5,4471000,39.060001,8582300
2/16/2019,3615.270264,3652.841309,3615.270264,3629.787598,3629.787598,5934744051,NA,NA,NA,NA,NA,NA,NA,NA
2/17/2019,3633.359375,3680.537354,3619.182129,3673.836182,3673.836182,7039512502,NA,NA,NA,NA,NA,NA,NA,NA
2/18/2019,3671.369873,3936.665039,3669.982422,3915.714355,3915.714355,9908216640,NA,NA,NA,NA,NA,NA,NA,NA
2/19/2019,3911.661621,4010.879395,3908.153076,3947.094482,3947.094482,9933626654,1116.640015,1099000,137.809998,3385700,63.490002,1280200,38.98,9122200
2/20/2019,3946.685059,4000.486328,3926.246826,3999.820557,3999.820557,8693373948,1128.880005,1204500,138.759995,3802000,64.120003,1084200,39.639999,9794800
2/21/2019,4000.256836,4010.009521,3940.108154,3954.118164,3954.118164,7775128102,1118.780029,1663600,137.820007,2937300,64.120003,1455300,40,7436000
2/22/2019,3952.406494,4006.53833,3950.816406,4005.526611,4005.526611,7826525254,1109.699951,1471800,138.729996,3113700,64.260002,982100,39.84,6742300
2/23/2019,3998.91626,4166.286133,3968.726807,4142.526855,4142.526855,8922258315,NA,NA,NA,NA,NA,NA,NA,NA
2/24/2019,4145.458008,4210.641602,3793.708984,3810.42749,3810.42749,10794227451,NA,NA,NA,NA,NA,NA,NA,NA
2/25/2019,3807.002441,3913.707275,3807.002441,3882.696289,3882.696289,9318796066,1121.930054,1310400,140,3194200,63.98,1291600,40.25,9252300
2/26/2019,3878.697266,3891.578857,3837.986328,3854.35791,3854.35791,7931218996,1114.369995,1751300,139.669998,3060400,64.160004,1048200,39.91,7611600
2/27/2019,3857.479736,3888.80249,3787.058838,3851.047363,3851.047363,8301309684,1114.01001,1104600,139.25,2530900,64.300003,949200,40.09,8671900
2/28/2019,3848.261963,3906.05835,3845.821289,3854.7854,3854.7854,8399767798,1119,1371100,138.770004,3457800,64.129997,1218300,39.82,9053400
3/1/2019,3853.75708,3907.79541,3851.692383,3859.58374,3859.58374,7661247975,1131,1704300,139.309998,3030000,63.619999,1607000,39.849998,7706200
3/2/2019,3855.318115,3874.607422,3832.12793,3864.415039,3864.415039,7578786075,NA,NA,NA,NA,NA,NA,NA,NA
3/3/2019,3862.266113,3875.483643,3836.905762,3847.175781,3847.175781,7253558152,NA,NA,NA,NA,NA,NA,NA,NA
3/4/2019,3845.091553,3867.381836,3733.749756,3761.557129,3761.557129,9029175787,1154.560059,1774500,139.990005,3406900,63.560001,1136400,39.700001,7524500
3/5/2019,3759.83252,3903.916748,3745.183105,3896.375,3896.375,10174126414,1156,2004700,138.369995,4250300,63.48,857200,39.279999,4866200
3/6/2019,3897.081055,3919.510498,3871.460693,3903.942627,3903.942627,9175291528,1171.76001,1180100,138.119995,2768300,63.790001,919100,39.240002,9413300
3/7/2019,3903.384766,3939.373291,3894.113037,3911.484375,3911.484375,9584165518,1160.5,1504300,136.610001,4358800,63.279999,1477900,38.099998,8999800
3/8/2019,3913.22583,3950.432129,3875.228516,3901.131592,3901.131592,10638638944,1133.900024,1184700,134.210007,3773600,61.57,1852400,37.630001,6911000
3/9/2019,3894.55249,3987.237793,3892.390381,3963.313721,3963.313721,10796103518,NA,NA,NA,NA,NA,NA,NA,NA
3/10/2019,3966.174316,3966.174316,3924.381104,3951.599854,3951.599854,9713267606,NA,NA,NA,NA,NA,NA,NA,NA
3/11/2019,3953.740234,3966.384766,3889.239014,3905.227295,3905.227295,10125901902,1152,1501600,136.029999,3939300,62.130001,1251500,38.080002,12218800
3/12/2019,3903.758301,3926.88916,3863.559082,3909.15625,3909.15625,9809887079,1182.300049,2111000,138.520004,3954700,62.220001,1766900,38.700001,6633600
3/13/2019,3913.047363,3926.597656,3891.904297,3906.717285,3906.717285,9469184841,1205.930054,1294400,138.050003,3173200,63.549999,1203100,38.740002,7334100
3/14/2019,3905.576904,3946.504395,3901.296875,3924.369141,3924.369141,10480789569,1199.02002,1365100,138.509995,2738600,64.400002,1191500,38.759998,8692900
3/15/2019,3926.66333,3968.542969,3914.015381,3960.911133,3960.911133,9394210604,1198,2594300,139.369995,7153700,64.480003,1594400,38.040001,16854700
3/16/2019,3963.900146,4077.036377,3961.657471,4048.72583,4048.72583,9856166973,NA,NA,NA,NA,NA,NA,NA,NA
3/17/2019,4047.719482,4054.12207,4006.411133,4025.229004,4025.229004,8221625399,NA,NA,NA,NA,NA,NA,NA,NA
3/18/2019,4029.968506,4071.556641,4009.117188,4032.507324,4032.507324,9646954186,1189.689941,1222100,139.830002,3268500,64.849998,3274300,38.18,7583800
3/19/2019,4032.691895,4082.216064,4023.8125,4071.190186,4071.190186,9344919956,1191.719971,1489400,140.960007,3482300,65.82,1153900,38.310001,9003300
3/20/2019,4070.793945,4089.461914,4031.11084,4087.476318,4087.476318,10175916388,1201.400024,2075400,140.529999,3649500,65.330002,1953900,37.740002,11680000
3/21/2019,4083.953857,4097.359863,4005.151367,4029.326904,4029.326904,10831212661,1220,1407500,139.100006,3605400,65.75,1736700,37,8168100
3/22/2019,4028.514648,4053.906738,4021.54248,4023.968262,4023.968262,9252935969,1228.849976,1721100,140.970001,3877200,65.010002,1516000,37.09,10049500
3/23/2019,4022.713379,4049.882568,4015.9646,4035.826416,4035.826416,9578850549,NA,NA,NA,NA,NA,NA,NA,NA
3/24/2019,4035.163574,4040.699707,4006.192871,4022.168213,4022.168213,9144851064,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2019,4024.112793,4038.84082,3934.03125,3963.070557,3963.070557,10359818882,1199.560059,1378800,139.059998,2839800,64.330002,1200800,36.48,6922200
3/26/2019,3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678814,1205.189941,1537600,139.929993,2553700,64.660004,1280500,36.93,6867200
3/27/2019,3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934,1191.920044,1471400,140.410004,3098200,64.029999,2188500,36.919998,7006500
3/28/2019,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899,1175.5,1120100,139.910004,2663900,63.610001,1003100,36.700001,5591300
3/29/2019,4068.299805,4113.500977,4034.097168,4098.374512,4098.374512,10918665556,1180.180054,1544500,140.5,3101400,64.400002,1272500,37.310001,9432600
3/30/2019,4092.13623,4296.806641,4053.909668,4106.660156,4106.660156,9732688060,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2019,4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122442,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2019,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794170,1187.540039,1385300,141.509995,3984300,64.739998,967700,37.400002,7145600
4/2/2019,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816,1200.050049,914400,143.350006,2404800,64.669998,1059900,37.830002,5667100
4/3/2019,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582,1212.699951,1109600,143.649994,2681200,65.32,1092100,38.25,9029200
4/4/2019,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810239,1211.290039,1051100,143.619995,2771100,65.169998,952200,38.400002,7116100
4/5/2019,4922.806152,5053.509766,4919.491699,5036.681152,5036.681152,16837325387,1219.300049,1000600,143.289993,2731800,65.540001,1088800,38.849998,4497800
